Datetime,NSW,QLD,SA,VIC
2030-11-02 22:00:00,9217.760890127875,7934.073760636594,1843.4699489499008,5220.60178982186
2030-11-02 23:00:00,8862.369276157653,7664.209497402973,1785.2859843535064,5348.8929328212
2030-11-03 00:00:00,8465.138056348545,7386.184796643737,1980.1239445341143,5488.18018298602
2030-11-03 01:00:00,8007.436870987965,7040.334979121359,1801.557196445198,5047.045769209265
2030-11-03 02:00:00,7511.962373524493,6748.87466484218,1626.991159565915,4684.240079721865
2030-11-03 03:00:00,7253.287747196544,6578.572760508016,1562.0184168767505,4372.410768096865
2030-11-03 04:00:00,7214.086430747211,6511.810464913376,1522.3249419403455,4276.512062095255
2030-11-03 05:00:00,7208.378678241031,6376.6513554716275,1525.4779229194928,4360.92722052068
2030-11-03 06:00:00,6930.302837627897,5804.559803105461,1486.5886959366471,4281.75220502273
2030-11-03 07:00:00,6213.612503691857,4412.012145646346,1199.0824781840574,3679.525261464315
2030-11-03 08:00:00,5815.438981270664,3219.4378678911153,567.3985037876638,2996.365370426315
2030-11-03 09:00:00,5505.914569437935,2770.6307601645167,1.7531166135219038,2238.55461337409
2030-11-03 10:00:00,5352.635604746938,2668.3478357653635,-264.01944918117783,1877.143674305875
2030-11-03 11:00:00,5133.1750297642375,2736.14864007504,-350.7995344757195,1413.734346198215
2030-11-03 12:00:00,5366.381631254006,2649.6322950561284,-418.5697189553812,976.9272634691235
2030-11-03 13:00:00,5647.23145745828,2742.2799621223903,-423.082648957068,1051.456403613046
2030-11-03 14:00:00,5649.354289241867,3230.9261969216413,-380.9386963128162,1413.12350086436
2030-11-03 15:00:00,6064.54244717934,4732.363244138557,-285.2115453495729,1877.392543398415
2030-11-03 16:00:00,6989.082492725303,6028.1632465646635,4.938573680217395,2812.24148979581
2030-11-03 17:00:00,8341.117576655517,7575.843037811128,643.9624715269169,4074.18341459784
2030-11-03 18:00:00,9390.579834141128,8609.75173565443,1395.2283361285763,5332.06932580319
